plate_no,owner_name,owner_zip,on_production_date,next_exam_dt,txn_name
BZX-2937,臺中市私立康乃兒幼兒園,402,202502,20260224,外區新領
MW-8681,台中市私立欣欣托兒所,403,198100,19950517,一般報廢
666-9575,私立欣欣托兒所,403,198100,19930423,一般報廢
MW-3279,道慈幼稚園,403,198302,19950519,逾檢逕行註銷
MZ-8428,台中市私立聖雅各幼稚園,403,198605,19970513,一般報廢
ND-6757,亞傑幼稚園,403,198708,20010303,逾檢註銷
NL-0149,財團法人私立慈光圖書舘附設慈光,403,198908,19980225,一般報廢
NJ-4746,台中市私立林森托兒所,403,199201,20060103,一般報廢
OA-8051,私立蒙特梭利幼稚園,403,199408,20040905,逾檢註銷
OA-8052,私立蒙特梭利幼稚園,403,199408,20040905,逾檢註銷
OH-0581,台中市私立比才幼稚園,403,199512,20060530,繳銷
OJ-8567,台中市私立蒙特梭利幼稚園,403,199508,20040906,逾檢註銷
OJ-8577,台中市私立蒙特梭利幼稚園,403,199508,20040906,逕行註銷執行
H7-7481,私立德明托兒所,403,199612,20070113,一般報廢
R6-7590,台中市私立蒙特梭利幼稚園,403,199707,20021020,逾檢註銷
ANG-2371,臺中市私立大蘋果幼兒園,403,201509,20250316,本區新領
ABW-7750,臺中市私立孩子國蒙特梭利幼兒園,403,201306,20230115,環保回收轉報廢
AQC-7091,財團法人台灣聖公會附設臺中市私立聖雅各幼兒園,403,201603,20250329,本區新領
AUT-3031,財團法人台灣聖公會附設臺中市私立聖雅各幼兒園,403,201703,20250407,本區新領
BPZ-8302,臺中市私立牛頓幼兒園,403,202209,20250926,本區新領
BTB-6781,臺中市私立大蘋果幼兒園,403,202310,20251031,本區新領
NB-9502,台中市私立佳音托兒所,404,198500,20010205,一般報廢
672-9040,中一幼教社,404,198200,19910122,繳銷
MS-3282,幼祥幼稚園,404,198401,19940518,繳銷
NF-1626,台中市私立東海托兒所,404,198805,20070115,環保廢棄轉報廢
MS-3213,幼祥幼稚園,404,198907,20000204,註銷轉報廢
AQC-1556,台中市私立天津幼兒園,404,201601,20250826,本區新領
AUT-5110,臺中市私立夏卡爾幼兒園,404,201703,20250418,本區新領
BCU-8563,臺中市私立奧克蘭幼兒園,404,201908,20250830,外站新領
BHJ-0120,臺中市私立葳薾幼兒園,404,202011,20251111,本區新領
BRX-6587,臺中市私立葳格幼兒園,404,202307,20250721,本區新領
BRX-6590,臺中市私立葳格幼兒園,404,202307,20250721,本區新領
BSN-9365,顥澤股份有限公司附設臺中市私立愛爾瑪幼兒園,404,202309,20250927,本區新領
BTB-2195,臺中市私立安君兒幼兒園,404,202309,20251017,本區新領
BTB-2203,臺中市私立安君兒幼兒園,404,202309,20251017,本區新領
BTB-2205,臺中市私立安君兒幼兒園,404,202309,20251017,本區新領
BWL-0893,財團法人愛彌兒教育基金會附設臺中市私立德化愛彌兒幼兒園,404,202401,20260110,外區新領
BWL-3523,臺中市私立奧克蘭幼兒園,404,202403,20260308,外區新領
BXY-6725,臺中市私立誠悅蒙特梭利幼兒園,404,202410,20251025,外區新領
MR-5253,台中市私立仁心托兒所,406,198412,19960620,繳銷
MZ-7270,台中私立親親托兒所,406,198200,19940719,一般報廢
674-8569,育兒福幼稚園,406,198301,19890309,車牌遺失繳銷
MY-6003,台中市私立東海托兒所,406,198603,19940403,繳銷
NA-1842,台中市私立東海托兒所,406,198410,19931018,繳銷
NB-4945,台中市私立育華托兒所,406,198701,19960805,一般報廢
NL-2370,私立崇德幼稚園,406,198703,19980324,繳銷
NE-5648,天主教私立德蕾托兒所,406,198805,19950602,繳銷
NF-2443,台中市私立慧光托兒所,406,198807,19980719,註銷轉報廢
NI-6567,私立碩人幼稚園,406,198902,20010827,一般報廢
NI-9087,私立碩人幼稚園,406,198903,19980408,一般報廢
NK-8333,私立育安幼稚園,406,198905,19971205,一般報廢
NU-4393,立偉幼稚園,406,199001,20010106,一般報廢
QL-8700,萬事全企業有限公司,406,199106,20010806,條例易處逕行註銷
NW-7242,台中市私立育華托兒所,406,199109,20011004,一般報廢
NX-5611,私立華盛頓幼稚園,406,199110,20061113,一般報廢
MO-2902,私立華盛頓幼稚園,406,199202,20060916,繳銷
MQ-7325,私立慧明幼稚園,406,199208,20010825,註銷轉報廢
MQ-7326,私立慧明幼稚園,406,199208,20020825,一般報廢
NM-7105,私立育仟托兒所,406,199308,20030903,繳銷
NM-6536,台中市私立吉貝兒幼稚園,406,199306,20060921,一般報廢
NM-6537,台中市私立吉貝兒幼稚園,406,199307,20060921,一般報廢
MP-4039,私立崇德幼稚園,406,199205,20020526,繳銷轉報廢
MP-4040,私立崇德幼稚園,406,199205,20020526,繳銷
QO-6535,台中市私立英倫幼稚園,406,199509,20080710,一般報廢
QO-6532,台中市私立英倫幼稚園,406,199509,20080710,一般報廢
QO-6537,台中市私立英倫幼稚園,406,199509,20080710,一般報廢
H6-6933,台中市私立英倫幼稚園,406,199609,20081015,一般報廢
M2-5702,私立慧明幼稚園,406,199701,20020220,逾檢註銷
B3-7260,台中市私立昌平渥德福托兒所,406,199802,20060609,一般報廢
Y2-7255,臺中市私立頂尖幼兒園,406,200002,20140420,註銷轉報廢
5J-8992,台中市私立史丹彿幼兒園,406,200102,20140912,繳銷
2Q-7901,台中市私立育華托兒所,406,200105,20150117,停駛轉報廢
5Q-9651,台中市私立獅子王幼兒園,406,200112,20150104,一般報廢
7163-NH,臺中市私立陽光城堡幼兒園,406,200603,20160321,一般報廢
ALZ-9092,臺中市私立北屯格瑞特幼兒園,406,201506,20250630,本區新領
AQD-1739,臺中市私立陽光城堡幼兒園,406,201602,20250427,本區新領
AQF-1551,臺中市私立葳肯幼兒園,406,201604,20250510,外站新領
ARH-3906,臺中市私立麗園幼兒園,406,201606,20250629,本區新領
ALZ-9056,臺中私立育仟幼兒園,406,201506,20250630,本區新領
ALS-2060,四季北屯教育事業股份有限公司附設臺中市私立北屯四季藝術幼兒園,406,201412,20241229,繳銷轉報廢
AQC-0218,臺中市私立北屯快樂城堡幼兒園,406,201601,20250730,本區新領
AUT-0560,臺中市私立麗園幼兒園,406,201702,20250324,本區新領
AUU-0313,臺中市私立馬里蘭幼兒園,406,201704,20250515,本區新領
ARH-5110,臺中市私立華頓幼兒園,406,201604,20250630,本區新領
ARH-3903,臺中市私立麗園幼兒園,406,201606,20250629,本區新領
AMA-1700,四季北屯教育事業股份有限公司附設臺中市私立北屯四季藝術幼兒園,406,201506,20250715,本區新領
AUY-7630,臺中市私立北屯語林幼兒園,406,201708,20250223,本區新領
AVB-2565,臺中市私立陽光城堡幼兒園,406,201707,20250911,外站新領
AVB-6791,臺中市私立馬里蘭幼兒園,406,201708,20250922,本區新領
AVB-6790,臺中市私立馬里蘭幼兒園,406,201708,20250922,本區新領
AVB-6783,臺中市私立馬里蘭幼兒園,406,201708,20250322,本區新領
AWR-2057,臺中市私立育仟幼兒園,406,201710,20250426,外站新領
BCR-0732,臺中市私立菁華幼兒園,406,201906,20250624,本區新領
BCR-7152,財團法人愛彌兒教育基金會附設臺中市私立旅順愛彌兒幼兒園,406,201907,20250722,本區新領
BBK-9502,臺中市私立保進精英幼兒園,406,202004,20250427,外站新領
BHJ-2690,臺中市私立華頓幼兒園,406,202011,20251124,本區新領
BHJ-2692,臺中市私立華頓幼兒園,406,202011,20251124,本區新領
BHJ-2691,臺中市私立華盛頓幼兒園,406,202011,20251124,本區新領
BHJ-3720,臺中市私立麗園幼兒園,406,202011,20251127,本區新領
BKD-9702,臺中市私立仁美愛子幼兒園,406,202011,20251217,外站新領
BKN-2697,臺中市私立松竹葳肯幼兒園,406,202110,20251028,外區新領
BPZ-5223,臺中市私立小巨匠幼兒園,406,202208,20250831,本區新領
BRP-2769,臺中市私立北屯快樂城堡幼兒園,406,202301,20260113,本區新領
BVF-5380,臺中市私立昌平渥德福幼兒園,406,202305,20250509,外站新領
BNL-7960,臺中市私立頂尖幼兒園,406,202305,20250530,外區新領
BRW-2686,四季仁美教育事業股份有限公司附設台中私立仁美四季藝術幼兒園,406,202306,20250613,外站新領
BRW-2867,四季仁美教育事業股份有限公司附設台中私立仁美四季藝術幼兒園,406,202306,20250613,外站新領
BUZ-2995,臺中巿私立聖彼得幼兒園,406,202308,20250831,外區新領
BUZ-5852,臺中市私立麗園幼兒園,406,202310,20251017,外區新領
BUZ-5853,臺中市私立麗園幼兒園,406,202310,20251017,外區新領
BUZ-5862,臺中市私立華盛頓幼兒園,406,202310,20251017,外區新領
BVB-1370,臺中市臺中地區農會附設臺中市私立北屯幼兒園,406,202401,20260110,本區新領
BVB-1360,臺中市臺中地區農會附設臺中市私立北屯幼兒園,406,202401,20260110,本區新領
BWL-2851,臺中市私立崇德愛子幼兒園,406,202402,20260223,外區新領
BYM-3273,臺中市私立貝登堡幼兒園,406,202407,20250719,外區新領
BYM-3275,臺中市私立貝登堡幼兒園,406,202407,20250719,外區新領
BXY-1953,四季仁美教育事業股份有限公司附設臺中市私立仁美四季藝術幼兒園,406,202407,20250726,外區新領
BXY-2181,臺中市私立仁美愛子幼兒園,406,202407,20250730,外區新領
BXY-7271,四季北屯教育事業股份有限公司附設臺中市私立北屯四季藝術幼兒園,406,202410,20251107,外區新領
BZX-0257,臺中市私立北屯獅子王幼兒園,406,202411,20251127,外區新領
BYX-3752,臺中市私立哈波特幼兒園,406,202501,20260115,外區新領
BYX-5739,臺中市私立保進精英幼兒園,406,202502,20260211,外區新領
663-4319,台中市示範農村托兒所,407,197700,19860605,逕行註銷
663-4320,台中市示範農村托兒所,407,197700,19881205,繳銷
MX-0721,台中市私立今日幼稚園,407,198509,19950923,繳銷
687-3467,台中市示範農村托兒所,407,198404,19920505,一般報廢
NA-1745,私立愛幼托兒所,407,198608,19960308,繳銷
NU-1743,輔育托兒所,407,198903,19960314,繳銷
NP-9601,台中市私立今日幼稚園,407,199010,20001109,繳銷轉報廢
NJ-5243,私立今日幼稚園,407,199305,20030707,一般報廢
OL-7819,私立今日幼稚園,407,199504,20040519,一般報廢
OL-7818,私立今日幼稚園,407,199504,20040519,一般報廢
QR-1839,私立今日幼稚園,407,199603,20060405,一般報廢
H9-1802,台中市私立善美真幼稚園,407,199709,20140330,一般報廢
M4-8866,私立愛心幼稚園,407,199706,20050326,逾檢註銷
M4-8869,私立愛心幼稚園,407,199707,20050326,逾檢註銷
E9-8058,私立史努比幼稚園,407,199901,20110201,一般報廢
5696-LP,臺中市私立今日幼兒園,407,200504,20150511,一般報廢
4991-PS,臺中市私立今日幼兒園,407,200608,20160929,一般報廢
0938-N7,臺中市私立大都會逢甲幼兒園,407,201107,20210722,環保回收轉報廢
ALS-2056,四季西屯教育事業股份有限公司附設臺中市私立西屯四季藝術幼兒園,407,201412,20241229,繳銷轉報廢
APY-2500,臺中市私立維多利亞安和幼兒園,407,201510,20250517,本區新領
APY-9260,臺中市私立莎苙卡薩國際幼兒園,407,201511,20250622,本區新領
AQB-3609,臺中市私立維多利亞協和幼兒園,407,201601,20250714,本區新領
AQC-8251,臺中市私立愛德堡幼兒園,407,201601,20251006,本區新領
BYJ-5672,臺中市私立華德福大地幼兒園,407,201603,20250324,外站繳銷重領
ARH-3152,四季西屯教育事業股份有限公司附設臺中市私立西屯四季藝術幼兒園,407,201606,20250628,本區新領
ARH-5109,財團法人華盛頓文教基金會附設中市私立市政幼兒園,407,201606,20250630,本區新領
ARU-2751,臺中市私立莎苙卡薩國際幼兒園,407,201607,20250805,本區新領
ARU-2760,臺中市私立莎苙卡薩國際幼兒園,407,201607,20250805,本區新領
ARU-5973,臺中市臺中地區農會附設台中私立西屯幼兒園,407,201607,20250228,本區新領
AHZ-7715,臺中市私立子曰幼兒園,407,201702,20250309,本區新領
ARU-2031,台中市私立貝兒達幼兒園,407,201606,20250801,本區新領
AUY-7609,財團法人愛彌兒教育基金會附設臺中私立逢甲愛彌兒幼兒園,407,201707,20250823,本區新領
AUY-7705,臺中市私立麗喆幼兒園,407,201707,20250824,本區新領
BAV-2803,臺中市私立康爾嘉幼兒園,407,201811,20250530,本區新領
BCS-3087,麗喆學校財團法人臺中市麗喆國民中小學附設私立麗喆幼兒園,407,201908,20250228,本區新領
BHJ-2533,臺中市私立亮亮幼兒園,407,202011,20251124,本區新領
BHJ-3712,財團法人華盛頓文教基金會附設臺中市私立市政幼兒園,407,202011,20251127,本區新領
BHJ-6795,財團法人華盛頓文教基金會附設臺中市私立市政幼兒園,407,202011,20251209,本區新領
BKD-8737,臺中市私立台大幼兒園,407,202012,20251211,外站新領
BLX-6980,臺中市私立大都會逢甲幼兒園,407,202106,20250628,本區新領
BMH-7822,臺中市私立維多利亞安和幼兒園,407,202107,20250727,外站新領
BMC-7380,麗喆學校財團法人臺中市麗喆國民中小學附設私立麗喆幼兒園,407,202110,20251026,本區新領
BMC-7381,麗喆學校財團法人臺中市麗喆國民中小學附設私立麗喆幼兒園,407,202110,20251026,本區新領
BMN-7867,臺中市私立台大幼兒園,407,202110,20251028,外站新領
BMM-0783,財團法人愛彌兒教育基金會附設臺中市私立愛彌兒慎齋幼兒園,407,202202,20260222,本區新領
BRL-2832,臺中市私立早稻田藝術幼兒園,407,202211,20251209,本區新領
BUZ-3002,臺中市私立威之森幼兒園,407,202308,20250831,外區新領
BVH-1803,臺中市私立早稻田藝術幼兒園,407,202309,20250925,外站新領
BWL-0683,臺中市私立西屯格林幼兒園,407,202401,20260105,外區新領
BWL-0685,臺中市私立西屯格林幼兒園,407,202401,20260105,外區新領
BVB-2150,臺中市私立培德幼兒園,407,202401,20260116,本區新領
BWL-3002,臺中市私立優斯特幼兒園,407,202402,20260227,外區新領
BRV-9336,臺中市私立芳田幼兒園,407,202403,20250329,外站新領
BVE-8780,大都會文教事業有限公司附設臺中市私立大都會探索幼兒園,407,202407,20250718,本區新領
BTJ-3539,臺中市私立愛德堡幼兒園,407,202407,20250718,外區新領
BWQ-8087,臺中市私立大都會福和幼兒園,407,202409,20250910,本區新領
BWQ-8078,臺中市私立大都會福和幼兒園,407,202409,20250910,本區新領
BXY-5021,臺中市臺中地區農會附設臺中市私立西屯幼兒園,407,202409,20250919,外區新領
MW-9897,私立會英托兒所,408,198507,19950823,一般報廢
MY-4891,天心托兒所,408,198306,19940706,繳銷
MR-3069,天主教私立天仁托兒所,408,198603,19951028,繳銷轉報廢
687-9750,私立遠東托兒所,408,198205,19930827,繳銷
MS-7819,台中市私立寶樹托兒所,408,198609,19990401,繳銷
NB-9925,私立正大幼稚園,408,198708,19990817,繳銷
NI-3526,瑪斯得幼稚園,408,198709,19941109,一般報廢
QL-5809,私立兒林幼稚園,408,198801,19950211,逾檢註銷
NE-3109,私立正大幼稚園,408,198801,19990909,繳銷
QL-3841,正大幼稚園,408,198807,19990810,繳銷
MT-2750,台中市私立大大幼稚園,408,199007,20010727,一般報廢
NX-8506,私立會英托兒所,408,199009,20010921,一般報廢
OC-2366,台中市私立遠東托兒所,408,199104,20020514,一般報廢
PA-0071,私立美兒樂幼稚園,408,199107,20020731,逾檢註銷
PA-0070,私立美兒樂幼稚園,408,199106,20020731,逾檢註銷
PA-0072,私立美兒樂幼稚園,408,199106,20020731,逾檢註銷
MP-3508,天心托兒所,408,199205,20010522,一般報廢
H4-6205,台中市私立黎明幼稚園,408,199606,20050625,一般報廢
H4-6183,台中市私立黎明幼稚園,408,199606,20090624,一般報廢
H4-6181,台中市私立黎明幼稚園,408,199606,20050624,一般報廢
1619-P5,台中市私立薇雅幼兒園,408,201204,20220423,一般報廢
AHH-0913,臺中市私立種子幼兒園,408,201401,20240127,停駛轉報廢
ANH-6560,台中市私立吉的堡達仁幼兒園,408,201508,20250227,外站新領
ARU-0219,臺中市私立傑揚幼兒園,408,201606,20250727,本區新領
ASP-2195,臺中市私立劍橋幼兒園,408,201609,20250407,本區新領
ALS-2059,四季市政教育事業股份有限公司附設臺中市私立四季藝術幼兒園,408,201412,20241229,繳銷轉報廢
APY-8310,四季市政教育事業股份有限公司附設臺中市私立四季藝術幼兒園,408,201511,20250617,本區新領
AHH-0922,臺中市私立種子幼兒園,408,201401,20240127,繳銷轉報廢
AUQ-6562,臺中市私立劍橋幼兒園,408,201701,20250807,外站新領
AUQ-6563,臺中市私立劍橋幼兒園,408,201701,20250807,外站新領
AUT-7060,四季黎明教育事業股份有限公司附設臺中市私立黎明四季藝術幼兒園,408,201704,20250427,本區新領
AUW-9837,臺中市私立南屯大千幼兒園,408,201704,20250605,外站新領
ARH-5392,台中市私立梵谷幼兒園,408,201604,20250630,本區新領
AMA-2385,臺中市私立迪兒邨幼兒園,408,201507,20250717,本區新領
AUV-7511,四季黎明教育事業股份有限公司附設臺中市私立黎明四季藝術幼兒園,408,201707,20250728,本區新領
AUV-9390,臺中市私立南屯光隆幼兒園,408,201707,20250808,本區新領
BAV-8213,臺中市私立大地幼兒園,408,201812,20250625,本區新領
BMA-0083,財團法人愛彌兒教育基金會附設臺中市私立愛彌兒幼兒園,408,202107,20250728,本區新領
BPC-2196,臺中市私立薇雅幼兒園,408,202204,20250419,本區新領
BKP-5712,臺中市私立小河馬幼兒園,408,202209,20250930,外區新領
BRR-0682,臺中市私立大地幼兒園,408,202210,20251025,外站新領
